item_id,user_id,recommend,sentiment_analysis,items_count,item_name,playtime_forever,genres,price,title,developer,release_date
200210,Mouldy_Oreo,True,2,,,,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Free to Play,Realm of the Mad God,Wild Shadow Studios,2012-02-20
8190,76561198074050710,True,2,9.0,Just Cause 2,5599.0,"['Action', 'Adventure']",14.99,Just Cause 2,Avalanche Studios,2010-03-23
239450,ventrids,True,0,158.0,Gun Monkeys,31.0,,,,,
204360,76561198074073165,True,0,21.0,Castle Crashers,745.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",14.99,Castle Crashers®,The Behemoth,2012-09-26
33230,76561198074096704,True,0,23.0,Assassin's Creed II,1609.0,"['Action', 'Adventure']",19.99,Assassin's Creed 2 Deluxe Edition,Ubisoft Montreal,2010-03-09
440,76561198074111910,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
10680,Bladeking68,True,2,218.0,Aliens vs. Predator,468.0,['Action'],14.99,Aliens vs. Predator™,Rebellion,2010-02-16
1250,LordDozahkingRe,True,0,,,,['Action'],19.99,Killing Floor,Tripwire Interactive,2009-05-14
570,76561198074122571,True,2,,,,,,,,
22380,76561198074127617,True,2,110.0,Fallout: New Vegas,669.0,"['Action', 'RPG']",9.99,Fallout: New Vegas,Obsidian Entertainment,2010-10-19
218620,The_Ultra_Llama,True,2,,,,,,,,
440,zudikas,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
205100,76561198074156211,True,2,,,,"['Action', 'Adventure']",9.99,Dishonored,Arkane Studios,2012-10-08
51100,XUXU23456789,True,0,,,,,,,,
1250,76561198074170361,True,0,38.0,Killing Floor,1293.0,['Action'],19.99,Killing Floor,Tripwire Interactive,2009-05-14
268650,76561198074185082,True,2,67.0,From The Depths,16293.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",19.99,From the Depths,Brilliant Skies Ltd.,2014-08-07
230410,totalclutch,True,2,27.0,Warframe,203.0,"['Action', 'Free to Play']",Free to Play,Warframe,Digital Extremes,2013-03-25
239660,76561198074198140,True,2,44.0,Soldier Front 2,3482.0,"['Action', 'Free to Play']",Free to Play,Soldier Front 2,Dragonfly,2013-07-03
206210,HanaSongDva,True,2,59.0,Gotham City Impostors: Free To Play,1798.0,"['Action', 'Free to Play']",Free to Play,Gotham City Impostors Free to Play,"Monolith Productions, Inc.",2012-08-30
113400,76561198074215832,False,2,,,,"['Action', 'Free to Play', 'Massively Multiplayer']",Free to Play,APB Reloaded,Reloaded Productions,2011-12-06
233250,thenumber5,True,2,105.0,Planetary Annihilation,8113.0,,,,,
211820,76561198074226272,True,2,46.0,Starbound,2938.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",14.99,Starbound,Chucklefish,2016-07-22
570,76561198074256516,True,2,,,,,,,,
204360,Nitro_Assassin,True,2,152.0,Castle Crashers,580.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",14.99,Castle Crashers®,The Behemoth,2012-09-26
10,the_suicidal_psychomidget,True,2,113.0,Counter-Strike,917.0,['Action'],9.99,Counter-Strike,Valve,2000-11-01
4000,Zeusmate,True,2,,,,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
221100,76561198074327940,True,2,27.0,DayZ,586.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",34.99,DayZ,Bohemia Interactive,2013-12-16
550,76561198074337670,True,2,25.0,Left 4 Dead 2,2007.0,['Action'],19.99,Left 4 Dead 2,Valve,2009-11-16
4000,pineapple671,True,2,18.0,Garry's Mod,9552.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
221260,76561198074352514,True,2,45.0,Little Inferno,1299.0,"['Adventure', 'Casual', 'Indie']",9.99,Little Inferno,Tomorrow Corporation,2012-11-19
238460,76561198074357143,True,2,,,,"['Action', 'Adventure', 'Casual', 'Indie']",14.99,BattleBlock Theater®,The Behemoth,2014-05-15
730,76561198074366598,True,2,17.0,Counter-Strike: Global Offensive,36248.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
24660,76561198074367257,True,2,12.0,Trainz: Murchison 2,29150.0,,,,,
440,FalconlordxxXXxxXXx,False,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
550,76561198074377252,True,0,,,,['Action'],19.99,Left 4 Dead 2,Valve,2009-11-16
107410,76561198074383333,True,0,35.0,Arma 3,1446.0,"['Action', 'Simulation', 'Strategy']",39.99,Arma 3,Bohemia Interactive,2013-09-12
440,76561198074401253,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
203810,6935,True,2,168.0,Dear Esther,177.0,,,,,
339350,76561198074412580,True,2,74.0,Choice of Robots,717.0,"['Indie', 'RPG']",9.99,Choice of Robots,Choice of Games,2014-12-19
213670,76561198074414765,True,2,18.0,South Parkâ¢: The Stick of Truthâ¢,1577.0,"['Action', 'Adventure', 'RPG']",29.99,South Park™: The Stick of Truth™,Obsidian Entertainment,2014-03-03
620,softchippi,True,2,60.0,Portal 2,1010.0,"['Action', 'Adventure']",19.99,Portal 2,Valve,2011-04-18
206420,76561198074416924,True,2,48.0,Saints Row IV,5159.0,"['Action', 'Adventure']",14.99,Saints Row IV,Deep Silver Volition,2013-08-19
233450,76561198074433040,True,0,46.0,Prison Architect,1303.0,"['Indie', 'Simulation', 'Strategy']",29.99,Prison Architect,Introversion Software,2015-10-06
730,76561198074447562,True,0,10.0,Counter-Strike: Global Offensive,11282.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
218330,ThatMisterOps,True,2,103.0,Smashmuck Champions,581.0,,,,,
219640,HoneyDuke,True,2,71.0,Chivalry: Medieval Warfare,1683.0,"['Action', 'Indie']",24.99,Chivalry: Medieval Warfare,Torn Banner Studios,2012-10-16
440,TheAnima,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
221100,76561198074467168,True,2,94.0,DayZ,12770.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",34.99,DayZ,Bohemia Interactive,2013-12-16
200210,76561198074468919,True,0,,,,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Free to Play,Realm of the Mad God,Wild Shadow Studios,2012-02-20
4000,76561198074476548,True,2,15.0,Garry's Mod,6213.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
51100,jb_is_gay,True,0,,,,,,,,
8930,bunjee999,True,2,,,,['Strategy'],29.99,Sid Meier's Civilization® V,"Firaxis Games,Aspyr (Mac, Linux)",2010-09-21
1250,MentalGentlemen56,True,0,39.0,Killing Floor,1509.0,['Action'],19.99,Killing Floor,Tripwire Interactive,2009-05-14
440,CatieWayneeee,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
236390,76561198074516105,True,2,,,,,,,,
730,76561198074553384,True,0,22.0,Counter-Strike: Global Offensive,7849.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
208090,Stercessusretdnasunacyldemood,True,2,43.0,Loadout,354.0,"['Action', 'Free to Play', 'Indie']",Free to Play,Loadout,Edge of Reality,2014-01-31
224260,76561198074590108,True,0,36.0,No More Room in Hell,468.0,"['Action', 'Free to Play', 'Indie']",Free,No More Room in Hell,No More Room in Hell Team,2011-10-31
204300,76561198074628124,True,2,29.0,Awesomenauts,1555.0,"['Action', 'Free to Play', 'Indie', 'Strategy']",Free To Play,Awesomenauts - the 2D moba,Ronimo Games,2012-08-01
105600,SPECTROWTF,True,2,19.0,Terraria,6123.0,"['Action', 'Adventure', 'Indie', 'RPG']",9.99,Terraria,Re-Logic,2011-05-16
730,DoRePencil,True,2,58.0,Counter-Strike: Global Offensive,49737.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
329440,TheJackedex,True,2,,,,['Adventure'],29.99,Sonic Lost World,Sonic Team,2015-11-02
208090,76561198074702680,True,2,42.0,Loadout,248.0,"['Action', 'Free to Play', 'Indie']",Free to Play,Loadout,Edge of Reality,2014-01-31
294140,76561198074721767,True,2,398.0,They Breathe,34.0,"['Action', 'Adventure', 'Indie']",1.99,They Breathe,The Working Parts,2014-05-23
440,Kawaiiiishirochan,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
33930,dogmob,True,2,79.0,Arma 2: Operation Arrowhead,80.0,"['Action', 'Simulation', 'Strategy']",19.99,Arma 2: Operation Arrowhead,Bohemia Interactive,2010-06-29
4000,76561198074753395,True,0,38.0,Garry's Mod,5591.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
24840,anonimux,True,2,32.0,Medal of Honor: Airborne,170.0,['Action'],9.99,Medal of Honor: Airborne,EA Los Angeles,2007-09-04
219740,Yoshi738,True,2,242.0,Don't Starve,427.0,,,,,
304930,76561198074770563,True,0,35.0,Unturned,18185.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Free to Play,Unturned,Smartly Dressed Games,2017-07-07
440,koreansalt,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
247080,76561198074778803,True,0,75.0,Crypt of the NecroDancer,492.0,"['Action', 'Indie', 'RPG']",14.99,Crypt of the NecroDancer,Brace Yourself Games,2015-04-23
6060,76561198074803924,True,2,10.0,STAR WARSâ¢ Battlefrontâ¢ II,1618.0,['Action'],9.99,"Star Wars: Battlefront 2 (Classic, 2005)",Pandemic Studios,2005-11-01
570,collinmaraan,True,0,,,,,,,,
570,collinmaraan,True,0,,,,,,,,
250900,76561198074822440,True,2,114.0,The Binding of Isaac: Rebirth,23829.0,['Action'],14.99,The Binding of Isaac: Rebirth,"Nicalis, Inc.",2014-11-04
440,76561198074873424,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
238460,mailiam123,True,2,96.0,BattleBlock Theater,1506.0,"['Action', 'Adventure', 'Casual', 'Indie']",14.99,BattleBlock Theater®,The Behemoth,2014-05-15
332310,76561198074894911,False,0,139.0,LEGOÂ® Worlds,336.0,['Adventure'],29.99,LEGO® Worlds,"TT Games,Traveller's Tales",2017-03-07
230410,76561198074968696,True,2,27.0,Warframe,2261.0,"['Action', 'Free to Play']",Free to Play,Warframe,Digital Extremes,2013-03-25
206420,76561198074973653,True,2,15.0,Saints Row IV,525.0,"['Action', 'Adventure']",14.99,Saints Row IV,Deep Silver Volition,2013-08-19
4000,UNTITLEDJASRITHFREGSEXYNEIL6969,True,0,33.0,Garry's Mod,34227.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
394360,jezza8822,True,2,57.0,Hearts of Iron IV,3037.0,"['Simulation', 'Strategy']",39.99,Hearts of Iron IV,Paradox Development Studio,2016-06-06
243870,76561198075022936,True,2,19.0,Tom Clancy's Ghost Recon Phantoms - NA,12690.0,,,,,
440,guy25451,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
22380,fukhole,True,0,76.0,Fallout: New Vegas,3104.0,"['Action', 'RPG']",9.99,Fallout: New Vegas,Obsidian Entertainment,2010-10-19
38700,76561198075060685,True,2,24.0,Toki Tori,126.0,"['Casual', 'Indie']",4.99,Toki Tori,Two Tribes,2010-01-28
105600,Jonesy_1999,True,2,,,,"['Action', 'Adventure', 'Indie', 'RPG']",9.99,Terraria,Re-Logic,2011-05-16
550,faridhisham,True,0,32.0,Left 4 Dead 2,1988.0,['Action'],19.99,Left 4 Dead 2,Valve,2009-11-16
8870,katerpillar1,True,2,49.0,BioShock Infinite,148.0,['Action'],29.99,BioShock Infinite,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013-03-25
440,MundoDosBits,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
204300,DRELIK,True,2,39.0,Awesomenauts,970.0,"['Action', 'Free to Play', 'Indie', 'Strategy']",Free To Play,Awesomenauts - the 2D moba,Ronimo Games,2012-08-01
45400,fruitpunchiiz,True,2,396.0,Fortix,201.0,['Indie'],0.99,Fortix,Nemesys Games,2010-04-14
302830,DNK_Koshi,True,2,52.0,BLOCKADE 3D,750.0,"['Action', 'Free to Play', 'Early Access']",Free to Play,BLOCKADE 3D,Shumkov Dmitriy,2014-11-05
570,76561198075190635,True,2,,,,,,,,
230230,76561198075211954,True,2,65.0,Divinity: Original Sin (Classic),400.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",39.99,Divinity: Original Sin (Classic),Larian Studios,2014-06-30
346110,ElvistheBeast,False,0,38.0,ARK: Survival Evolved,19.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",59.99,ARK: Survival Evolved,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017-08-29
570,76561198075226289,True,2,,,,,,,,
209160,76561198075227229,False,0,,,,['Action'],59.99,Call of Duty®: Ghosts,Infinity Ward,2014-03-25
440,76561198075228836,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
4000,76561198075229670,True,2,44.0,Garry's Mod,39176.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
730,henslither608,True,2,19.0,Counter-Strike: Global Offensive,14180.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
210770,76561198075239591,True,0,,,,"['Action', 'Indie', 'Strategy']",14.99,Sanctum 2,Coffee Stain Studios,2013-05-15
440,MrSpecialPerson,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
730,CharlZen,True,0,73.0,Counter-Strike: Global Offensive,19570.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
227940,coopster44,True,2,48.0,Heroes & Generals,1835.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']",Free to Play,Heroes &amp; Generals,Reto-Moto,2016-10-18
222880,madlatt,False,0,214.0,Insurgency,64.0,"['Action', 'Indie', 'Strategy']",9.99,Insurgency,New World Interactive,2014-01-22
323370,Nyanonymous,True,2,57.0,TERA,1218.0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Free to Play,TERA,"Bluehole, Inc.",2015-05-05
730,dilminhapocoto,True,0,6.0,Counter-Strike: Global Offensive,1544.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
17500,86674482,True,2,,,,"['Action', 'Free to Play', 'Indie']",Free,Zombie Panic! Source,Zombie Panic Team,2007-12-28
63380,76561198075371120,True,0,52.0,Sniper Elite V2,444.0,['Action'],19.99,Sniper Elite V2,Rebellion,2012-04-30
730,76561198075375032,True,2,84.0,Counter-Strike: Global Offensive,12029.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
241640,76561198075393320,True,2,129.0,Haunted Memories,33.0,,,,,
243870,76561198075417014,True,0,,,,,,,,
250900,76561198075425119,True,2,,,,['Action'],14.99,The Binding of Isaac: Rebirth,"Nicalis, Inc.",2014-11-04
319180,moose1199,True,0,151.0,Platypus II,246.0,['Action'],6.99,Platypus II,Idigicon,2007-03-17
440,76561198075462582,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
440,swinson123,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
218620,76561198075484568,True,0,106.0,PAYDAY 2,11873.0,,,,,
220050,2891723967123,False,0,160.0,The Walking Deadâ¢: Survival Instinct,863.0,,,,,
440,JERJERJERJER,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
304930,76561198075528164,True,2,7.0,Unturned,1504.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Free to Play,Unturned,Smartly Dressed Games,2017-07-07
203160,SimplePixels,True,2,77.0,Tomb Raider,698.0,"['Action', 'Adventure']",19.99,Tomb Raider,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013-03-04
440,Fadingblaze,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
304930,k1nglor,True,2,26.0,Unturned,2599.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Free to Play,Unturned,Smartly Dressed Games,2017-07-07
265210,76561198075551070,True,2,73.0,Viscera Cleanup Detail: Santa's Rampage,134.0,,,,,
208090,76561198075559668,True,2,7.0,Loadout,236.0,"['Action', 'Free to Play', 'Indie']",Free to Play,Loadout,Edge of Reality,2014-01-31
24240,wade11,True,0,61.0,PAYDAY: The Heist,2733.0,['Action'],14.99,PAYDAY™ The Heist,OVERKILL Software,2011-10-20
241560,xfrnx,False,0,43.0,The Crew,2361.0,"['Action', 'Massively Multiplayer', 'Racing']",29.99,The Crew™,Ivory Tower in collaboration with Ubisoft Reflections,2014-12-01
212680,76561198075601492,True,2,78.0,FTL: Faster Than Light,233.0,"['Indie', 'Simulation', 'Strategy']",9.99,FTL: Faster Than Light,Subset Games,2012-09-14
620,destroyer197,True,0,130.0,Portal 2,3612.0,"['Action', 'Adventure']",19.99,Portal 2,Valve,2011-04-18
1250,DJEXO,True,0,56.0,Killing Floor,14689.0,['Action'],19.99,Killing Floor,Tripwire Interactive,2009-05-14
220200,76561198075623093,True,0,95.0,Kerbal Space Program,20790.0,"['Indie', 'Simulation']",39.99,Kerbal Space Program,Squad,2015-04-27
238460,76561198075660786,True,0,60.0,BattleBlock Theater,4864.0,"['Action', 'Adventure', 'Casual', 'Indie']",14.99,BattleBlock Theater®,The Behemoth,2014-05-15
440,76561198075674170,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
17080,connbob,True,0,,,,"['Action', 'Free to Play']",Free to Play,Tribes: Ascend,Hi-Rez Studios,2012-06-27
241640,23012003,True,0,18.0,Haunted Memories,23.0,,,,,
252490,76561198075728794,True,2,55.0,Rust,16006.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",19.99,Rust,Facepunch Studios,2013-12-11
304930,76561198075747225,True,0,68.0,Unturned,2166.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Free to Play,Unturned,Smartly Dressed Games,2017-07-07
49520,drsparky,True,0,45.0,Borderlands 2,6889.0,"['Action', 'RPG']",19.99,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012-09-17
219740,76561198075751591,True,2,39.0,Don't Starve,32066.0,,,,,
248570,76561198075756890,True,2,29.0,Toribash,234.0,"['Action', 'Free to Play', 'Indie', 'Strategy']",Free to Play,Toribash,Nabi Studios,2006-03-01
107410,BacalhauQuerAlh0,True,0,70.0,Arma 3,3447.0,"['Action', 'Simulation', 'Strategy']",39.99,Arma 3,Bohemia Interactive,2013-09-12
440,76561198075786829,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
374320,12332165478953761,True,2,59.0,DARK SOULS III,3169.0,['Action'],59.99,DARK SOULS™ III,"FromSoftware, Inc.",2016-04-11
220,lameegg,True,2,27.0,Half-Life 2,339.0,['Action'],9.99,Half-Life 2,Valve,2004-11-16
301520,76561198075817980,True,0,,,,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",Free to Play,Robocraft,Freejam,2017-08-24
4000,woworchunter242,True,2,60.0,Garry's Mod,48501.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
204360,HOLDUPPPPP,True,0,,,,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",14.99,Castle Crashers®,The Behemoth,2012-09-26
440,76561198075836652,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
304930,102598615,True,2,45.0,Unturned,15372.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Free to Play,Unturned,Smartly Dressed Games,2017-07-07
4000,76561198075883349,True,2,125.0,Garry's Mod,7778.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
570,76561198075890337,True,0,,,,,,,,
313120,ted019,True,0,,,,"['Adventure', 'Indie', 'Early Access']",14.99,Stranded Deep,Beam Team Games,2015-01-23
210770,JustinQ7,True,2,210.0,Sanctum 2,691.0,"['Action', 'Indie', 'Strategy']",14.99,Sanctum 2,Coffee Stain Studios,2013-05-15
221640,76561198075908315,True,0,118.0,Super Hexagon,33.0,"['Action', 'Indie']",2.99,Super Hexagon,Terry Cavanagh,2012-11-27
304930,76561198075908841,True,2,16.0,Unturned,611.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Free to Play,Unturned,Smartly Dressed Games,2017-07-07
204360,76561198075912797,False,0,,,,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",14.99,Castle Crashers®,The Behemoth,2012-09-26
107410,havoq11256,True,2,,,,"['Action', 'Simulation', 'Strategy']",39.99,Arma 3,Bohemia Interactive,2013-09-12
208090,B74CK0UT,True,0,13.0,Loadout,18795.0,"['Action', 'Free to Play', 'Indie']",Free to Play,Loadout,Edge of Reality,2014-01-31
219740,luiz91457,True,2,143.0,Don't Starve,1255.0,,,,,
310560,mazokn,True,2,43.0,DiRT Rally,1102.0,,,,,
319630,76561198075957410,True,2,47.0,Life Is Strangeâ¢,682.0,"['Action', 'Adventure']",Free,Life is Strange - Episode 1,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015-01-29
440,xXTheEndXx,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
440,76561198075966090,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
244450,76561198075975771,True,2,77.0,Men of War: Assault Squad 2,11923.0,"['Action', 'Simulation', 'Strategy']",29.99,Men of War: Assault Squad 2,Digitalmindsoft,2014-05-15
440,76561198075978416,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
224260,CDTH,True,2,,,,"['Action', 'Free to Play', 'Indie']",Free,No More Room in Hell,No More Room in Hell Team,2011-10-31
221100,youngbenaffleck,True,0,73.0,DayZ,145.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",34.99,DayZ,Bohemia Interactive,2013-12-16
